insee_code,city_code,zip_code,label,latitude,longitude,department_name,department_number,region_name,region_geojson_name
05048,l epine,05700,l epine,44.424527243,5.6106048390000005,hautes-alpes,05,provence-alpes-côte d'azur,Provence-Alpes-Côte d'Azur
51106,cernon,51240,cernon,48.833422317,4.342315456,marne,51,grand est,Grand Est
51005,allemant,51120,allemant,48.761492945,3.816528913,marne,51,grand est,Grand Est
67448,schirmeck,67130,schirmeck,48.492168384,7.198530065,bas-rhin,67,grand est,Grand Est
05049,esparron,05110,esparron,44.462606109,5.892973952,hautes-alpes,05,provence-alpes-côte d'azur,Provence-Alpes-Côte d'Azur
51108,chalons en champagne,51000,chalons en champagne,48.964394287,4.378495641,marne,51,grand est,Grand Est
51006,alliancelles,51250,alliancelles,48.803583832,4.87364923,marne,51,grand est,Grand Est
67451,schleithal,67160,schleithal,48.986921187,8.031860738,bas-rhin,67,grand est,Grand Est
51112,chamery,51500,chamery,49.170699458,3.956554457,marne,51,grand est,Grand Est
51012,anthenay,51700,anthenay,49.139496813,3.734628893,marne,51,grand est,Grand Est
67454,schoenbourg,67320,schoenbourg,48.833963685,7.266505941,bas-rhin,67,grand est,Grand Est
05054,la fare en champsaur,05500,la fare en champsaur,44.665906285,6.057979533,hautes-alpes,05,provence-alpes-côte d'azur,Provence-Alpes-Côte d'Azur
51127,la chapelle lasson,51260,la chapelle lasson,48.63361433,3.817573159,marne,51,grand est,Grand Est
51017,arzillieres neuville,51290,arzillieres neuville,48.645635954,4.600018128,marne,51,grand est,Grand Est
67460,schwindratzheim,67270,schwindratzheim,48.765367834,7.602516848,bas-rhin,67,grand est,Grand Est
05060,furmeyer,05400,furmeyer,44.536999512,5.876085379,hautes-alpes,05,provence-alpes-côte d'azur,Provence-Alpes-Côte d'Azur
51137,chatillon sur morin,51310,chatillon sur morin,48.6978067,3.588658187,marne,51,grand est,Grand Est
51019,auberive,51600,auberive,49.197613046,4.41139514,marne,51,grand est,Grand Est
67473,soultz les bains,67120,soultz les bains,48.567956167,7.477415895,bas-rhin,67,grand est,Grand Est
51138,chatrices,51800,chatrices,49.039934529,4.9461224040000005,marne,51,grand est,Grand Est
51020,aubilly,51170,aubilly,49.212893312,3.856323781,marne,51,grand est,Grand Est
67478,steinbourg,67790,steinbourg,48.764270779,7.413753348,bas-rhin,67,grand est,Grand Est
51141,la chaussee sur marne,51240,la chaussee sur marne,48.843494207,4.543519592,marne,51,grand est,Grand Est
51023,aulnay sur marne,51150,aulnay sur marne,48.997100951,4.207587452,marne,51,grand est,Grand Est
67484,stundwiller,67250,stundwiller,48.925026351,7.997083876,bas-rhin,67,grand est,Grand Est
51142,chavot courcourt,51530,chavot courcourt,48.997876933,3.916303496,marne,51,grand est,Grand Est
51030,ay champagne,51160,ay champagne,49.051240672,4.040333792,marne,51,grand est,Grand Est
67485,stutzheim offenheim,67370,stutzheim offenheim,48.62658332,7.627378171,bas-rhin,67,grand est,Grand Est
05076,mereuil,05700,mereuil,44.383784081,5.7122633480000005,hautes-alpes,05,provence-alpes-côte d'azur,Provence-Alpes-Côte d'Azur
51143,le chemin,51800,le chemin,48.999909631,4.978949209,marne,51,grand est,Grand Est
51032,bagneux,51260,bagneux,48.561419233,3.831256965,marne,51,grand est,Grand Est
67486,sundhouse,67920,sundhouse,48.253010636,7.608624645,bas-rhin,67,grand est,Grand Est
51146,cheniers,51510,cheniers,48.885702164,4.243759762,marne,51,grand est,Grand Est
51035,bannes,51230,bannes,48.792504782,3.92573761,marne,51,grand est,Grand Est
67490,thanville,67220,thanville,48.32583147,7.349309588,bas-rhin,67,grand est,Grand Est
05086,montjay,05150,montjay,44.366604207,5.614585043,hautes-alpes,05,provence-alpes-côte d'azur,Provence-Alpes-Côte d'Azur
51150,cherville,51150,cherville,49.003217902,4.150804211,marne,51,grand est,Grand Est
51037,baslieux les fismes,51170,baslieux les fismes,49.324798127,3.713911627,marne,51,grand est,Grand Est
67495,truchtersheim,67370,truchtersheim,48.657822552,7.628165603,bas-rhin,67,grand est,Grand Est
05096,orcieres,05170,orcieres,44.683805664,6.34901996,hautes-alpes,05,provence-alpes-côte d'azur,Provence-Alpes-Côte d'Azur
51151,chichey,51120,chichey,48.682365677,3.75384109,marne,51,grand est,Grand Est
51046,beine nauroy,51490,beine nauroy,49.245638792,4.239076786,marne,51,grand est,Grand Est
67495,truchtersheim,67370,truchtersheim,48.657822552,7.628165603,bas-rhin,67,grand est,Grand Est
05097,orpierre,05700,orpierre,44.315006489,5.705886942,hautes-alpes,05,provence-alpes-côte d'azur,Provence-Alpes-Côte d'Azur
51152,chigny les roses,51500,chigny les roses,49.151634535,4.061154759,marne,51,grand est,Grand Est
51047,belval en argonne,51330,belval en argonne,48.944488597,4.978985161,marne,51,grand est,Grand Est
67497,uhlwiller,67350,uhlwiller,48.819676974,7.674703487,bas-rhin,67,grand est,Grand Est
05108,puy st eusebe,05200,puy st eusebe,44.568960161,6.410786511,hautes-alpes,05,provence-alpes-côte d'azur,Provence-Alpes-Côte d'Azur
51155,clesles,51260,clesles,48.533687582,3.827098763,marne,51,grand est,Grand Est
51059,bignicourt sur marne,51300,bignicourt sur marne,48.681347774,4.6098538300000005,marne,51,grand est,Grand Est
67498,uhrwiller,67350,uhrwiller,48.880961232,7.580387859,bas-rhin,67,grand est,Grand Est
05112,rabou,05400,rabou,44.606085145,6.011001202,hautes-alpes,05,provence-alpes-côte d'azur,Provence-Alpes-Côte d'Azur
51157,coizard joches,51270,coizard joches,48.828398154,3.864784282,marne,51,grand est,Grand Est
51072,bouilly,51390,bouilly,49.197395368,3.896743352,marne,51,grand est,Grand Est
67500,urmatt,67280,urmatt,48.538683687,7.295054662,bas-rhin,67,grand est,Grand Est
51165,connantre,51230,connantre,48.738216907,3.911869311,marne,51,grand est,Grand Est
51076,boursault,51480,boursault,49.05124876,3.838031461,marne,51,grand est,Grand Est
67502,uttenhoffen,67110,uttenhoffen,48.893277178,7.645642456,bas-rhin,67,grand est,Grand Est
05128,st andre d embrun,05200,st andre d embrun,44.58694857,6.571100472,hautes-alpes,05,provence-alpes-côte d'azur,Provence-Alpes-Côte d'Azur
51166,contault,51330,contault,48.915714601,4.788074961,marne,51,grand est,Grand Est
51093,brugny vaudancourt,51530,brugny vaudancourt,48.983752234,3.859603151,marne,51,grand est,Grand Est
67504,valff,67210,valff,48.4220384,7.526584158,bas-rhin,67,grand est,Grand Est
05132,st bonnet en champsaur,05500,st bonnet en champsaur,44.697641252,6.099255379,hautes-alpes,05,provence-alpes-côte d'azur,Provence-Alpes-Côte d'Azur
51168,coolus,51510,coolus,48.912387083,4.320960034,marne,51,grand est,Grand Est
51095,le buisson,51300,le buisson,48.75532532,4.751342779,marne,51,grand est,Grand Est
67505,la vancelle,67730,la vancelle,48.281356913,7.319536507,bas-rhin,67,grand est,Grand Est
05135,ste colombe,05700,ste colombe,44.289156685,5.668118003,hautes-alpes,05,provence-alpes-côte d'azur,Provence-Alpes-Côte d'Azur
51171,cormicy,51220,cormicy,49.381198636,3.895847088,marne,51,grand est,Grand Est
51098,bussy le repos,51330,bussy le repos,48.902998726,4.740470895,marne,51,grand est,Grand Est
67511,walbourg,67360,walbourg,48.885360637,7.784512863,bas-rhin,67,grand est,Grand Est
05139,le devoluy,05250,le devoluy,44.684793407,5.890858686,hautes-alpes,05,provence-alpes-côte d'azur,Provence-Alpes-Côte d'Azur
51171,cormicy,51220,cormicy,49.381198636,3.895847088,marne,51,grand est,Grand Est
51105,cernay les reims,51420,cernay les reims,49.253753677,4.109281857,marne,51,grand est,Grand Est
67523,weitbruch,67500,weitbruch,48.762275156,7.780151707,bas-rhin,67,grand est,Grand Est
05139,le devoluy,05250,le devoluy,44.684793407,5.890858686,hautes-alpes,05,provence-alpes-côte d'azur,Provence-Alpes-Côte d'Azur
51174,corribert,51270,corribert,48.941459809,3.767542819,marne,51,grand est,Grand Est
51107,chaintrix bierges,51130,chaintrix bierges,48.895440258,4.103784041,marne,51,grand est,Grand Est
67525,westhoffen,67310,westhoffen,48.605066233,7.415011979,bas-rhin,67,grand est,Grand Est
05139,le devoluy,05250,le devoluy,44.684793407,5.890858686,hautes-alpes,05,provence-alpes-côte d'azur,Provence-Alpes-Côte d'Azur
51176,corroy,51230,corroy,48.702546491,3.95773006,marne,51,grand est,Grand Est
51113,champaubert,51270,champaubert,48.887681346,3.767077465,marne,51,grand est,Grand Est
67529,weyersheim,67720,weyersheim,48.716749615,7.830385517,bas-rhin,67,grand est,Grand Est
05151,st martin de queyrieres,05120,st martin de queyrieres,44.837914226,6.582448375,hautes-alpes,05,provence-alpes-côte d'azur,Provence-Alpes-Côte d'Azur
51177,coulommes la montagne,51390,coulommes la montagne,49.226634225,3.910614063,marne,51,grand est,Grand Est
51121,champvoisy,51700,champvoisy,49.126880051,3.627372266,marne,51,grand est,Grand Est
67531,wildersbach,67130,wildersbach,48.435437362,7.22362109,bas-rhin,67,grand est,Grand Est
51188,courmas,51390,courmas,49.188969156,3.912119624,marne,51,grand est,Grand Est
51122,changy,51300,changy,48.779623669,4.678475776,marne,51,grand est,Grand Est
67532,willgottheim,67370,willgottheim,48.673674108,7.515639704,bas-rhin,67,grand est,Grand Est
51190,courtagnon,51480,courtagnon,49.144443789,3.946033745,marne,51,grand est,Grand Est
51140,chaumuzy,51170,chaumuzy,49.159706107,3.867950933,marne,51,grand est,Grand Est
67534,wilwisheim,67270,wilwisheim,48.753681418,7.500898132,bas-rhin,67,grand est,Grand Est
05161,la salle les alpes,05240,la salle les alpes,44.952685908,6.565169995,hautes-alpes,05,provence-alpes-côte d'azur,Provence-Alpes-Côte d'Azur
51194,courville,51170,courville,49.272165938,3.709572079,marne,51,grand est,Grand Est
51144,cheminon,51250,cheminon,48.743609371,4.919873144,marne,51,grand est,Grand Est
67537,wingen,67510,wingen,49.039125538,7.814413712,bas-rhin,67,grand est,Grand Est
05167,sigottier,05700,sigottier,44.458237246,5.6859058860000005,hautes-alpes,05,provence-alpes-côte d'azur,Provence-Alpes-Côte d'Azur
51197,la croix en champagne,51600,la croix en champagne,49.068851251,4.660566874,marne,51,grand est,Grand Est
51147,la cheppe,51600,la cheppe,49.049378711,4.487865326,marne,51,grand est,Grand Est
67539,wingersheim les quatre bans,67170,wingersheim les quatre bans,48.720756554,7.622927186,bas-rhin,67,grand est,Grand Est
05168,sigoyer,05130,sigoyer,44.480579175,5.969557907,hautes-alpes,05,provence-alpes-côte d'azur,Provence-Alpes-Côte d'Azur
51199,cuchery,51480,cuchery,49.127400743,3.826907628,marne,51,grand est,Grand Est
51148,cheppes la prairie,51240,cheppes la prairie,48.818240333,4.442341891,marne,51,grand est,Grand Est
67550,woerth,67360,woerth,48.941553499,7.744634425,bas-rhin,67,grand est,Grand Est
51212,dommartin lettree,51320,dommartin lettree,48.77069773,4.285796743,marne,51,grand est,Grand Est
51149,chepy,51240,chepy,48.906599386,4.453729352,marne,51,grand est,Grand Est
67553,wolschheim,67700,wolschheim,48.706984643,7.451222309,bas-rhin,67,grand est,Grand Est
05183,villar st pancrace,05100,villar st pancrace,44.839376537,6.650357831,hautes-alpes,05,provence-alpes-côte d'azur,Provence-Alpes-Côte d'Azur
51222,eclaires,51800,eclaires,48.997676939,5.003797193,marne,51,grand est,Grand Est
51158,val des marais,51130,val des marais,48.827392725,3.967756292,marne,51,grand est,Grand Est
67555,zehnacker,67310,zehnacker,48.67022619,7.451846343,bas-rhin,67,grand est,Grand Est
05184,vitrolles,05110,vitrolles,44.424231676,5.947478429,hautes-alpes,05,provence-alpes-côte d'azur,Provence-Alpes-Côte d'Azur
51225,ecueil,51500,ecueil,49.181778783,3.951565145,marne,51,grand est,Grand Est
51169,corbeil,51320,corbeil,48.573604081,4.436289783,marne,51,grand est,Grand Est
67556,zeinheim,67310,zeinheim,48.678558869,7.489143373,bas-rhin,67,grand est,Grand Est
51233,escardes,51310,escardes,48.69032518,3.526929522,marne,51,grand est,Grand Est
51183,courcy,51220,courcy,49.320037607,4.00626877,marne,51,grand est,Grand Est
68005,ammerschwihr,68770,ammerschwihr,48.119691705,7.259891792,haut-rhin,68,grand est,Grand Est
51234,esclavolles lurey,51260,esclavolles lurey,48.554834661,3.650008212,marne,51,grand est,Grand Est
51184,courdemanges,51300,courdemanges,48.679566357,4.50836505,marne,51,grand est,Grand Est
68009,artzenheim,68320,artzenheim,48.114367362,7.541922599,haut-rhin,68,grand est,Grand Est
06007,auribeau sur siagne,06810,auribeau sur siagne,43.612021484,6.911660116,alpes-maritimes,06,provence-alpes-côte d'azur,Provence-Alpes-Côte d'Azur
51241,euvy,51230,euvy,48.717670909,4.02028206,marne,51,grand est,Grand Est
51191,courtemont,51800,courtemont,49.14022902,4.783065476,marne,51,grand est,Grand Est
68012,aspach michelbach,68700,aspach michelbach,47.77440927,7.124291487,haut-rhin,68,grand est,Grand Est
51244,faux vesigneul,51320,faux vesigneul,48.782571762,4.379151893,marne,51,grand est,Grand Est
51195,couvrot,51300,couvrot,48.766250207,4.577990336,marne,51,grand est,Grand Est
68017,ballersdorf,68210,ballersdorf,47.620060801,7.156038655,haut-rhin,68,grand est,Grand Est
51246,favresse,51300,favresse,48.718986318,4.717097822,marne,51,grand est,Grand Est
51201,cuisles,51700,cuisles,49.130246022,3.776474953,marne,51,grand est,Grand Est
68020,bantzenheim,68490,bantzenheim,47.822693965,7.502758417,haut-rhin,68,grand est,Grand Est
51252,fleury la riviere,51480,fleury la riviere,49.103214712,3.885556581,marne,51,grand est,Grand Est
51202,cumieres,51480,cumieres,49.071955915,3.919407595,marne,51,grand est,Grand Est
68024,bellemagny,68210,bellemagny,47.690719147,7.059170885,haut-rhin,68,grand est,Grand Est
06028,caille,06750,caille,43.768954071,6.75662812,alpes-maritimes,06,provence-alpes-côte d'azur,Provence-Alpes-Côte d'Azur
51253,florent en argonne,51800,florent en argonne,49.138920592,4.949292987,marne,51,grand est,Grand Est
51206,dampierre le chateau,51330,dampierre le chateau,49.007452461,4.802323599,marne,51,grand est,Grand Est
68025,bendorf,68480,bendorf,47.484321191,7.278447951,haut-rhin,68,grand est,Grand Est
51256,fontaine sur ay,51160,fontaine sur ay,49.092244745,4.066420484,marne,51,grand est,Grand Est
51211,dommartin dampierre,51800,dommartin dampierre,49.066011164,4.824445521,marne,51,grand est,Grand Est
68027,berentzwiller,68130,berentzwiller,47.581454766,7.38685758,haut-rhin,68,grand est,Grand Est
51258,la forestiere,51120,la forestiere,48.660206509,3.604452082,marne,51,grand est,Grand Est
51214,dommartin varimont,51330,dommartin varimont,48.978201011,4.772475737,marne,51,grand est,Grand Est
68030,bergholtzzell,68500,bergholtzzell,47.92710782,7.225935898,haut-rhin,68,grand est,Grand Est
51268,germinon,51130,germinon,48.886727573,4.178589362,marne,51,grand est,Grand Est
51217,dormans,51700,dormans,49.06252102,3.646266148,marne,51,grand est,Grand Est
68035,biederthal,68480,biederthal,47.471102807,7.436603495,haut-rhin,68,grand est,Grand Est
51272,givry en argonne,51330,givry en argonne,48.949234095,4.907316109,marne,51,grand est,Grand Est
51235,les essarts les sezanne,51120,les essarts les sezanne,48.764704689,3.639617829,marne,51,grand est,Grand Est
68036,biesheim,68600,biesheim,48.050251508,7.536903604,haut-rhin,68,grand est,Grand Est
51273,givry les loisy,51130,givry les loisy,48.893504451,3.914186205,marne,51,grand est,Grand Est
51238,etoges,51270,etoges,48.891772253,3.852350581,marne,51,grand est,Grand Est
68041,blodelsheim,68740,blodelsheim,47.883710565,7.524977642,haut-rhin,68,grand est,Grand Est
51274,gizaucourt,51800,gizaucourt,49.056790967,4.780363421,marne,51,grand est,Grand Est
51248,fere champenoise,51230,fere champenoise,48.770525981,4.016439065,marne,51,grand est,Grand Est
68043,bollwiller,68540,bollwiller,47.854223743,7.2517504,haut-rhin,68,grand est,Grand Est
51276,gourgancon,51230,gourgancon,48.684930666,4.026674126,marne,51,grand est,Grand Est
51248,fere champenoise,51230,fere champenoise,48.770525981,4.016439065,marne,51,grand est,Grand Est
68051,breitenbach haut rhin,68380,breitenbach,48.010803982,7.105247987,haut-rhin,68,grand est,Grand Est
51279,granges sur aube,51260,granges sur aube,48.588851912,3.858423515,marne,51,grand est,Grand Est
51269,giffaumont champaubert,51290,giffaumont champaubert,48.559812623,4.748216897,marne,51,grand est,Grand Est
68060,burnhaupt le haut,68520,burnhaupt le haut,47.734159176,7.128819246,haut-rhin,68,grand est,Grand Est
51292,herpont,51460,herpont,48.990613304,4.718928815,marne,51,grand est,Grand Est
51270,gigny bussy,51290,gigny bussy,48.609909812,4.589213828,marne,51,grand est,Grand Est
68062,carspach,68130,carspach,47.622745583,7.195046745,haut-rhin,68,grand est,Grand Est
51293,heutregiville,51110,heutregiville,49.32832224,4.267330595,marne,51,grand est,Grand Est
51280,gratreuil,51800,gratreuil,49.246417852,4.690873593,marne,51,grand est,Grand Est
68068,dannemarie,68210,dannemarie,47.625033737,7.1212357,haut-rhin,68,grand est,Grand Est
51298,igny comblizy,51700,igny comblizy,49.007203484,3.715820462,marne,51,grand est,Grand Est
51287,hautvillers,51160,hautvillers,49.086035698,3.94448181,marne,51,grand est,Grand Est
68069,dessenheim,68600,dessenheim,47.973507841,7.481976256,haut-rhin,68,grand est,Grand Est
51302,les istres et bury,51190,les istres et bury,48.987085622,4.088276286,marne,51,grand est,Grand Est
51290,heiltz l eveque,51340,heiltz l eveque,48.779078604,4.738025267,marne,51,grand est,Grand Est
68083,eschbach au val,68140,eschbach au val,48.021458256,7.146119156,haut-rhin,68,grand est,Grand Est
51310,jouy les reims,51390,jouy les reims,49.212081513,3.926844035,marne,51,grand est,Grand Est
51294,hourges,51140,hourges,49.281041082,3.770697973,marne,51,grand est,Grand Est
68086,falkwiller,68210,falkwiller,47.680219274,7.128600726,haut-rhin,68,grand est,Grand Est
51311,jussecourt minecourt,51340,jussecourt minecourt,48.792305608,4.780811933,marne,51,grand est,Grand Est
51295,huiron,51300,huiron,48.692298424,4.4945320330000005,marne,51,grand est,Grand Est
68090,ferrette,68480,ferrette,47.493804793,7.316006112,haut-rhin,68,grand est,Grand Est
51314,lagery,51170,lagery,49.207219242,3.731725936,marne,51,grand est,Grand Est
51299,isles sur suippe,51110,isles sur suippe,49.363205822,4.2029359,marne,51,grand est,Grand Est
68099,froeningen,68720,froeningen,47.695070591,7.256458919,haut-rhin,68,grand est,Grand Est
51315,landricourt,51290,landricourt,48.612964815,4.8072407120000005,marne,51,grand est,Grand Est
51301,isse,51150,isse,49.069818693,4.215626409,marne,51,grand est,Grand Est
68100,fulleren,68210,fulleren,47.591523626,7.157428304,haut-rhin,68,grand est,Grand Est
51318,lavannes,51110,lavannes,49.31070081,4.186604025,marne,51,grand est,Grand Est
51305,janvry,51390,janvry,49.244630433,3.877612938,marne,51,grand est,Grand Est
68104,geiswasser,68600,geiswasser,47.978014606,7.60630247,haut-rhin,68,grand est,Grand Est
51325,lisse en champagne,51300,lisse en champagne,48.81879023,4.64925226,marne,51,grand est,Grand Est
51307,jonchery sur suippe,51600,jonchery sur suippe,49.140027933,4.473962934,marne,51,grand est,Grand Est
68106,goldbach altenbach,68760,goldbach altenbach,47.879594346,7.105464081,haut-rhin,68,grand est,Grand Est
51328,loisy sur marne,51300,loisy sur marne,48.750205072,4.54081392,marne,51,grand est,Grand Est
51322,lignon,51290,lignon,48.589497392,4.530483279,marne,51,grand est,Grand Est
68119,hagenbach,68210,hagenbach,47.645783294,7.161710992,haut-rhin,68,grand est,Grand Est
51333,ludes,51500,ludes,49.159885917,4.082390344,marne,51,grand est,Grand Est
51334,luxemont et villotte,51300,luxemont et villotte,48.698545272,4.637118328,marne,51,grand est,Grand Est
68121,hagenthal le haut,68220,hagenthal le haut,47.519314434,7.455504891,haut-rhin,68,grand est,Grand Est
51338,mailly champagne,51500,mailly champagne,49.1541946,4.112186966,marne,51,grand est,Grand Est
51336,maffrecourt,51800,maffrecourt,49.114829451,4.8192820130000005,marne,51,grand est,Grand Est
68122,hartmannswiller,68500,hartmannswiller,47.859640255,7.198550069,haut-rhin,68,grand est,Grand Est
51341,malmy,51800,malmy,49.181041963,4.810244734,marne,51,grand est,Grand Est
51337,magneux,51170,magneux,49.301102838,3.727145524,marne,51,grand est,Grand Est
68123,hattstatt,68420,hattstatt,48.014387319,7.273464246,haut-rhin,68,grand est,Grand Est
51342,mancy,51530,mancy,48.982656532,3.938123098,marne,51,grand est,Grand Est
51380,montmirail,51210,montmirail,48.880085633,3.560537482,marne,51,grand est,Grand Est
68130,heiteren,68600,heiteren,47.961667971,7.546233229,haut-rhin,68,grand est,Grand Est
06114,st andre de la roche,06730,st andre de la roche,43.745200317,7.288470519,alpes-maritimes,06,provence-alpes-côte d'azur,Provence-Alpes-Côte d'Azur
51344,mardeuil,51530,mardeuil,49.055224365,3.922877916,marne,51,grand est,Grand Est
51381,montmort lucy,51270,montmort lucy,48.936073969,3.826743095,marne,51,grand est,Grand Est
68145,horbourg wihr,68180,horbourg wihr,48.083185354,7.403541471,haut-rhin,68,grand est,Grand Est
51350,margny,51210,margny,48.922115083,3.658602597,marne,51,grand est,Grand Est
51381,montmort lucy,51270,montmort lucy,48.936073969,3.826743095,marne,51,grand est,Grand Est
68147,hunawihr,68150,hunawihr,48.182719559,7.304700981,haut-rhin,68,grand est,Grand Est
51351,marigny,51230,marigny,48.662493571,3.847823695,marne,51,grand est,Grand Est
51387,moslins,51530,moslins,48.956844104,3.909983344,marne,51,grand est,Grand Est
68152,illfurth,68720,illfurth,47.676108424,7.266126187,haut-rhin,68,grand est,Grand Est
51355,massiges,51800,massiges,49.193785913,4.737642802,marne,51,grand est,Grand Est
51388,mourmelon le grand,51400,mourmelon le grand,49.132875978,4.386753007,marne,51,grand est,Grand Est
68156,issenheim,68500,issenheim,47.903395605,7.258408101,haut-rhin,68,grand est,Grand Est
51364,mery premecy,51390,mery premecy,49.228987885,3.873473942,marne,51,grand est,Grand Est
51389,mourmelon le petit,51400,mourmelon le petit,49.132697792,4.306241062,marne,51,grand est,Grand Est
68159,jungholtz,68500,jungholtz,47.888087636,7.188691989,haut-rhin,68,grand est,Grand Est
06134,seranon,06750,seranon,43.765370896,6.6910368810000005,alpes-maritimes,06,provence-alpes-côte d'azur,Provence-Alpes-Côte d'Azur
51367,le mesnil sur oger,51190,le mesnil sur oger,48.939778495,4.020406237,marne,51,grand est,Grand Est
51403,nogent l abbesse,51420,nogent l abbesse,49.246819158,4.160110739,marne,51,grand est,Grand Est
68162,kaysersberg vignoble,68240,kaysersberg vignoble,48.150197345,7.2567288,haut-rhin,68,grand est,Grand Est
51373,moncetz l abbaye,51290,moncetz l abbaye,48.649383202,4.6639325540000005,marne,51,grand est,Grand Est
51406,norrois,51300,norrois,48.671675701,4.623687687,marne,51,grand est,Grand Est
68163,kembs,68680,kembs,47.67972509,7.500490477,haut-rhin,68,grand est,Grand Est
06143,touet sur var,06710,touet sur var,43.943578383,7.013772838,alpes-maritimes,06,provence-alpes-côte d'azur,Provence-Alpes-Côte d'Azur
51375,montbre,51500,montbre,49.192438214,4.045218297,marne,51,grand est,Grand Est
51407,la noue,51310,la noue,48.738591836,3.621434529,marne,51,grand est,Grand Est
68165,kiffis,68480,kiffis,47.441198823,7.357114413,haut-rhin,68,grand est,Grand Est
51376,montgenost,51260,montgenost,48.600022351,3.593503423,marne,51,grand est,Grand Est
51410,oeuilly,51480,oeuilly,49.063429085,3.797151843,marne,51,grand est,Grand Est
68168,knoeringue,68220,knoeringue,47.563648984,7.401774081,haut-rhin,68,grand est,Grand Est
51412,ognes,51230,ognes,48.695329346,3.907852523,marne,51,grand est,Grand Est
51423,pargny sur saulx,51340,pargny sur saulx,48.767283104,4.854442358,marne,51,grand est,Grand Est
68173,labaroche,68910,labaroche,48.110043105,7.195520473,haut-rhin,68,grand est,Grand Est
51415,omey,51240,omey,48.852472314,4.508888603,marne,51,grand est,Grand Est
51429,pevy,51140,pevy,49.316991065,3.850260423,marne,51,grand est,Grand Est
68177,lautenbach,68610,lautenbach,47.952988091,7.163820541,haut-rhin,68,grand est,Grand Est
51417,orconte,51300,orconte,48.667632982,4.73846361,marne,51,grand est,Grand Est
51434,plivot,51150,plivot,49.010680268,4.076845332,marne,51,grand est,Grand Est
68178,lautenbachzell,68610,lautenbachzell,47.925791319,7.097126979,haut-rhin,68,grand est,Grand Est
51420,outrepont,51300,outrepont,48.764984017,4.687548138,marne,51,grand est,Grand Est
51440,pontfaverger moronvilliers,51490,pontfaverger moronvilliers,49.282591929,4.3160346050000005,marne,51,grand est,Grand Est
68179,lauw,68290,lauw,47.762190835,7.020830257,haut-rhin,68,grand est,Grand Est
51430,pierre morains,51130,pierre morains,48.840205361,4.020457082,marne,51,grand est,Grand Est
51448,prouilly,51140,prouilly,49.296508506,3.846445641,marne,51,grand est,Grand Est
68186,ligsdorf,68480,ligsdorf,47.466254055,7.300816168,haut-rhin,68,grand est,Grand Est
51435,pocancy,51130,pocancy,48.940547777,4.146998319,marne,51,grand est,Grand Est
51468,rosnay,51390,rosnay,49.256955784,3.857534099,marne,51,grand est,Grand Est
68195,lutterbach,68460,lutterbach,47.761209045,7.272468649,haut-rhin,68,grand est,Grand Est
51437,poilly,51170,poilly,49.216520688,3.814338774,marne,51,grand est,Grand Est
51480,ste gemme,51700,ste gemme,49.14466703,3.663879341,marne,51,grand est,Grand Est
68197,magstatt le bas,68510,magstatt le bas,47.639113072,7.411893787,haut-rhin,68,grand est,Grand Est
51438,poix,51460,poix,48.963730965,4.632656836,marne,51,grand est,Grand Est
51484,st gilles,51170,st gilles,49.281420266,3.675984014,marne,51,grand est,Grand Est
68204,metzeral,68380,metzeral,47.992576705,6.99303974,haut-rhin,68,grand est,Grand Est
51439,pomacle,51110,pomacle,49.33724497,4.147499431,marne,51,grand est,Grand Est
51488,st imoges,51160,st imoges,49.10679108,3.985748272,marne,51,grand est,Grand Est
68214,montreux jeune,68210,montreux jeune,47.604878635,7.024320472,haut-rhin,68,grand est,Grand Est
51442,possesse,51330,possesse,48.897896967,4.856452816,marne,51,grand est,Grand Est
51490,st jean sur moivre,51240,st jean sur moivre,48.897449915,4.584091945,marne,51,grand est,Grand Est
68221,muespach,68640,muespach,47.54957589,7.372682282,haut-rhin,68,grand est,Grand Est
51443,potangis,51260,potangis,48.585111414,3.646379565,marne,51,grand est,Grand Est
51502,st martin aux champs,51240,st martin aux champs,48.814804372,4.479850204,marne,51,grand est,Grand Est
68223,muhlbach sur munster,68380,muhlbach sur munster,48.028239753,7.071264867,haut-rhin,68,grand est,Grand Est
51445,pourcy,51480,pourcy,49.149460747,3.907135774,marne,51,grand est,Grand Est
51506,st memmie,51470,st memmie,48.954652741,4.416491301,marne,51,grand est,Grand Est
68226,munster,68140,munster,48.045047271,7.142717849,haut-rhin,68,grand est,Grand Est
51449,prunay,51360,prunay,49.214314506,4.175345166,marne,51,grand est,Grand Est
51510,st quentin les marais,51300,st quentin les marais,48.776978502,4.631182651,marne,51,grand est,Grand Est
68228,munwiller,68250,munwiller,47.934186725,7.347714734,haut-rhin,68,grand est,Grand Est
51455,reims la brulee,51300,reims la brulee,48.721601877,4.66910773,marne,51,grand est,Grand Est
51514,st remy sous broyes,51120,st remy sous broyes,48.705296761,3.773950621,marne,51,grand est,Grand Est
68235,niederhergheim,68127,niederhergheim,47.989834607,7.390524835,haut-rhin,68,grand est,Grand Est
51456,remicourt,51330,remicourt,48.948069292,4.854174399,marne,51,grand est,Grand Est
51527,savigny sur ardres,51170,savigny sur ardres,49.253266343,3.793138376,marne,51,grand est,Grand Est
68238,niffer,68680,niffer,47.714741669,7.498158833,haut-rhin,68,grand est,Grand Est
51459,reveillon,51310,reveillon,48.749268346,3.455635904,marne,51,grand est,Grand Est
