insee_code,city_code,zip_code,label,latitude,longitude,department_name,department_number,region_name,region_geojson_name
45339,villemoutiers,45270,villemoutiers,47.989968988,2.5598741780000003,loiret,45,centre-val de loire,Centre-Val de Loire
18249,sens beaujeu,18300,sens beaujeu,47.334233284,2.688300506,cher,18,centre-val de loire,Centre-Val de Loire
45347,vrigny,45300,vrigny,48.074166413,2.247410617,loiret,45,centre-val de loire,Centre-Val de Loire
18250,serruelles,18190,serruelles,46.882013007,2.37997186,cher,18,centre-val de loire,Centre-Val de Loire
18251,sevry,18140,sevry,47.138353477,2.823576401,cher,18,centre-val de loire,Centre-Val de Loire
18253,soulangis,18220,soulangis,47.180031452,2.515422804,cher,18,centre-val de loire,Centre-Val de Loire
18258,sury en vaux,18300,sury en vaux,47.371833774,2.803173909,cher,18,centre-val de loire,Centre-Val de Loire
18264,thou,18260,thou,47.422266201,2.671664367,cher,18,centre-val de loire,Centre-Val de Loire
18265,torteron,18320,torteron,47.009464673,2.983310875,cher,18,centre-val de loire,Centre-Val de Loire
18268,uzay le venon,18190,uzay le venon,46.823896483,2.456887785,cher,18,centre-val de loire,Centre-Val de Loire
18280,vignoux sous les aix,18110,vignoux sous les aix,47.183546242,2.469120388,cher,18,centre-val de loire,Centre-Val de Loire
18281,vignoux sur barangeon,18500,vignoux sur barangeon,47.20814366,2.179884611,cher,18,centre-val de loire,Centre-Val de Loire
18286,villequiers,18800,villequiers,47.078089332,2.791769362,cher,18,centre-val de loire,Centre-Val de Loire
45001,adon,45230,adon,47.764264401,2.798142383,loiret,45,centre-val de loire,Centre-Val de Loire
45009,ascheres le marche,45170,ascheres le marche,48.111941271,2.010289853,loiret,45,centre-val de loire,Centre-Val de Loire
45011,attray,45170,attray,48.120293175,2.131827333,loiret,45,centre-val de loire,Centre-Val de Loire
45017,auvilliers en gatinais,45270,auvilliers en gatinais,47.965766087,2.491632842,loiret,45,centre-val de loire,Centre-Val de Loire
45023,batilly en puisaye,45420,batilly en puisaye,47.61129414,2.885198507,loiret,45,centre-val de loire,Centre-Val de Loire
45026,bazoches sur le betz,45210,bazoches sur le betz,48.132831749,2.990118353,loiret,45,centre-val de loire,Centre-Val de Loire
45034,boigny sur bionne,45760,boigny sur bionne,47.932177339,2.019112868,loiret,45,centre-val de loire,Centre-Val de Loire
45043,bou,45430,bou,47.870301948,2.047172388,loiret,45,centre-val de loire,Centre-Val de Loire
45050,boynes,45300,boynes,48.11737423,2.359623267,loiret,45,centre-val de loire,Centre-Val de Loire
45051,bray st aignan,45460,bray st aignan,47.830782055,2.374096598,loiret,45,centre-val de loire,Centre-Val de Loire
45052,breteau,45250,breteau,47.677476523,2.888935103,loiret,45,centre-val de loire,Centre-Val de Loire
45054,briarres sur essonne,45390,briarres sur essonne,48.22655889,2.41358629,loiret,45,centre-val de loire,Centre-Val de Loire
45062,cercottes,45520,cercottes,47.987091084,1.897129378,loiret,45,centre-val de loire,Centre-Val de Loire
45063,cerdon,45620,cerdon,47.630234776,2.381565577,loiret,45,centre-val de loire,Centre-Val de Loire
45064,cernoy en berry,45360,cernoy en berry,47.546425408,2.6524186,loiret,45,centre-val de loire,Centre-Val de Loire
45065,cesarville dossainville,45300,cesarville dossainville,48.262842856,2.28426418,loiret,45,centre-val de loire,Centre-Val de Loire
45067,chaingy,45380,chaingy,47.89119563,1.773241027,loiret,45,centre-val de loire,Centre-Val de Loire
45072,chanteau,45400,chanteau,47.976357067,1.964841011,loiret,45,centre-val de loire,Centre-Val de Loire
45074,la chapelle onzerain,45310,la chapelle onzerain,48.033011993,1.610672812,loiret,45,centre-val de loire,Centre-Val de Loire
45079,le charme,45230,le charme,47.801439477,2.992370883,loiret,45,centre-val de loire,Centre-Val de Loire
45084,chatenoy,45260,chatenoy,47.916024151,2.405500661,loiret,45,centre-val de loire,Centre-Val de Loire
45093,chevilly,45520,chevilly,48.029969927,1.893535668,loiret,45,centre-val de loire,Centre-Val de Loire
45096,les choux,45290,les choux,47.786722825,2.656210115,loiret,45,centre-val de loire,Centre-Val de Loire
45097,chuelles,45220,chuelles,47.996960898,2.968602162,loiret,45,centre-val de loire,Centre-Val de Loire
45101,combreux,45530,combreux,47.956463635,2.308749013,loiret,45,centre-val de loire,Centre-Val de Loire
45104,corquilleroy,45120,corquilleroy,48.040857874,2.69404576,loiret,45,centre-val de loire,Centre-Val de Loire
45108,coullons,45720,coullons,47.617919392,2.505929201,loiret,45,centre-val de loire,Centre-Val de Loire
45110,courcelles le roi,45300,courcelles le roi,48.098122314,2.326872975,loiret,45,centre-val de loire,Centre-Val de Loire
45115,courtenay,45320,courtenay,48.021768359,3.062715934,loiret,45,centre-val de loire,Centre-Val de Loire
45123,darvoy,45150,darvoy,47.85279852,2.089878158,loiret,45,centre-val de loire,Centre-Val de Loire
45129,douchy montcorbon,45220,douchy montcorbon,47.958604053,3.065602107,loiret,45,centre-val de loire,Centre-Val de Loire
45135,erceville,45480,erceville,48.245432606,2.027052879,loiret,45,centre-val de loire,Centre-Val de Loire
45137,escrennes,45300,escrennes,48.136648145,2.184580709,loiret,45,centre-val de loire,Centre-Val de Loire
45154,gidy,45520,gidy,47.991416264,1.835495995,loiret,45,centre-val de loire,Centre-Val de Loire
45158,gondreville,45490,gondreville,48.053221831,2.650604781,loiret,45,centre-val de loire,Centre-Val de Loire
45161,griselles,45210,griselles,48.0738619,2.838859337,loiret,45,centre-val de loire,Centre-Val de Loire
45166,huetre,45520,huetre,48.025964784,1.800938297,loiret,45,centre-val de loire,Centre-Val de Loire
45179,lailly en val,45740,lailly en val,47.74669618,1.715596042,loiret,45,centre-val de loire,Centre-Val de Loire
45182,ligny le ribault,45240,ligny le ribault,47.682981478,1.791303912,loiret,45,centre-val de loire,Centre-Val de Loire
45184,lion en sullias,45600,lion en sullias,47.72361422,2.478704212,loiret,45,centre-val de loire,Centre-Val de Loire
45191,le malesherbois,45330,le malesherbois,48.277596537,2.351944562,loiret,45,centre-val de loire,Centre-Val de Loire
45203,meung sur loire,45130,meung sur loire,47.839596003,1.697745109,loiret,45,centre-val de loire,Centre-Val de Loire
45220,nancray sur rimarde,45340,nancray sur rimarde,48.067812784,2.323048098,loiret,45,centre-val de loire,Centre-Val de Loire
45225,la neuville sur essonne,45390,la neuville sur essonne,48.17994509,2.379258387,loiret,45,centre-val de loire,Centre-Val de Loire
45229,nogent sur vernisson,45290,nogent sur vernisson,47.838616754,2.729398015,loiret,45,centre-val de loire,Centre-Val de Loire
45234,orleans,45100,orleans,47.873503729,1.917316017,loiret,45,centre-val de loire,Centre-Val de Loire
45235,ormes,45140,ormes,47.947534413,1.806131272,loiret,45,centre-val de loire,Centre-Val de Loire
45251,pierrefitte es bois,45360,pierrefitte es bois,47.511416391,2.69185741,loiret,45,centre-val de loire,Centre-Val de Loire
45252,pithiviers,45300,pithiviers,48.180134764,2.24940685,loiret,45,centre-val de loire,Centre-Val de Loire
45264,rozieres en beauce,45130,rozieres en beauce,47.939020744,1.709207775,loiret,45,centre-val de loire,Centre-Val de Loire
45270,st benoit sur loire,45730,st benoit sur loire,47.808870623,2.317068395,loiret,45,centre-val de loire,Centre-Val de Loire
45271,st brisson sur loire,45500,st brisson sur loire,47.632444957,2.676583138,loiret,45,centre-val de loire,Centre-Val de Loire
45274,st denis en val,45560,st denis en val,47.880900639,1.972243657,loiret,45,centre-val de loire,Centre-Val de Loire
45278,ste genevieve des bois,45230,ste genevieve des bois,47.811582053,2.79297208,loiret,45,centre-val de loire,Centre-Val de Loire
45289,st lye la foret,45170,st lye la foret,48.035501736,1.972270962,loiret,45,centre-val de loire,Centre-Val de Loire
45298,st pryve st mesmin,45750,st pryve st mesmin,47.880489965,1.854955629,loiret,45,centre-val de loire,Centre-Val de Loire
45300,sandillon,45640,sandillon,47.836681056,2.02961009,loiret,45,centre-val de loire,Centre-Val de Loire
45306,la selle en hermoy,45210,la selle en hermoy,48.00567927,2.890496983,loiret,45,centre-val de loire,Centre-Val de Loire
45307,la selle sur le bied,45210,la selle sur le bied,48.073570289,2.896298976,loiret,45,centre-val de loire,Centre-Val de Loire
45308,semoy,45400,semoy,47.937880781,1.963061877,loiret,45,centre-val de loire,Centre-Val de Loire
45310,sermaises,45300,sermaises,48.298001807,2.203599067,loiret,45,centre-val de loire,Centre-Val de Loire
45315,sully sur loire,45600,sully sur loire,47.752202424,2.356841971,loiret,45,centre-val de loire,Centre-Val de Loire
45316,sury aux bois,45530,sury aux bois,47.953895049,2.3594776680000003,loiret,45,centre-val de loire,Centre-Val de Loire
45328,treilles en gatinais,45490,treilles en gatinais,48.079225835,2.665135179,loiret,45,centre-val de loire,Centre-Val de Loire
45331,vannes sur cosson,45510,vannes sur cosson,47.718056913,2.208439206,loiret,45,centre-val de loire,Centre-Val de Loire
45335,vienne en val,45510,vienne en val,47.782464908,2.123439135,loiret,45,centre-val de loire,Centre-Val de Loire
45337,villamblain,45310,villamblain,48.012741328,1.552754528,loiret,45,centre-val de loire,Centre-Val de Loire
45341,villeneuve sur conie,45310,villeneuve sur conie,48.047904765,1.6483627310000002,loiret,45,centre-val de loire,Centre-Val de Loire
45343,villevoques,45700,villevoques,48.029267181,2.6260758600000003,loiret,45,centre-val de loire,Centre-Val de Loire
45344,villorceau,45190,villorceau,47.800326358,1.596009229,loiret,45,centre-val de loire,Centre-Val de Loire
18001,acheres,18250,acheres,47.282653733,2.458761486,cher,18,centre-val de loire,Centre-Val de Loire
18023,baugy,18800,baugy,47.053845427,2.743583948,cher,18,centre-val de loire,Centre-Val de Loire
18023,baugy,18800,baugy,47.053845427,2.743583948,cher,18,centre-val de loire,Centre-Val de Loire
18028,berry bouy,18500,berry bouy,47.130769349,2.296329856,cher,18,centre-val de loire,Centre-Val de Loire
18043,la celle conde,18160,la celle conde,46.789343068,2.176061614,cher,18,centre-val de loire,Centre-Val de Loire
18045,chalivoy milon,18130,chalivoy milon,46.860371014,2.70222588,cher,18,centre-val de loire,Centre-Val de Loire
18047,la chapelle d angillon,18380,la chapelle d angillon,47.371865506,2.440613209,cher,18,centre-val de loire,Centre-Val de Loire
18055,charost,18290,charost,46.991882377,2.129048168,cher,18,centre-val de loire,Centre-Val de Loire
18057,chateaumeillant,18370,chateaumeillant,46.554632965,2.206729112,cher,18,centre-val de loire,Centre-Val de Loire
18058,chateauneuf sur cher,18190,chateauneuf sur cher,46.866777538,2.339261561,cher,18,centre-val de loire,Centre-Val de Loire
18059,le chatelet,18170,le chatelet,46.628302306,2.293472923,cher,18,centre-val de loire,Centre-Val de Loire
18063,chavannes,18190,chavannes,46.863792765,2.401337047,cher,18,centre-val de loire,Centre-Val de Loire
18064,chery,18120,chery,47.115855347,2.02628986,cher,18,centre-val de loire,Centre-Val de Loire
18068,cogny,18130,cogny,46.8514611,2.644342902,cher,18,centre-val de loire,Centre-Val de Loire
18082,cuffy,18150,cuffy,46.969353072,3.03790732,cher,18,centre-val de loire,Centre-Val de Loire
18084,dampierre en crot,18260,dampierre en crot,47.456104955,2.574118658,cher,18,centre-val de loire,Centre-Val de Loire
18090,etrechy,18800,etrechy,47.159545854,2.715653954,cher,18,centre-val de loire,Centre-Val de Loire
18091,farges allichamps,18200,farges allichamps,46.758661627,2.410772776,cher,18,centre-val de loire,Centre-Val de Loire
18092,farges en septaine,18800,farges en septaine,47.065673138,2.64072061,cher,18,centre-val de loire,Centre-Val de Loire
18093,faverdines,18360,faverdines,46.636880034,2.46061551,cher,18,centre-val de loire,Centre-Val de Loire
18107,la groutte,18200,la groutte,46.689811179,2.512286385,cher,18,centre-val de loire,Centre-Val de Loire
18111,humbligny,18250,humbligny,47.2620419,2.648350569,cher,18,centre-val de loire,Centre-Val de Loire
18113,ignol,18350,ignol,46.957694064,2.864364761,cher,18,centre-val de loire,Centre-Val de Loire
18128,limeux,18120,limeux,47.076598944,2.124022191,cher,18,centre-val de loire,Centre-Val de Loire
18132,lugny champagne,18140,lugny champagne,47.177565953,2.827130936,cher,18,centre-val de loire,Centre-Val de Loire
18145,menetou salon,18510,menetou salon,47.241935389,2.490538418,cher,18,centre-val de loire,Centre-Val de Loire
18147,menetreol sur sauldre,18700,menetreol sur sauldre,47.449591792,2.289345784,cher,18,centre-val de loire,Centre-Val de Loire
18148,mereau,18120,mereau,47.179281245,2.052306845,cher,18,centre-val de loire,Centre-Val de Loire
18153,morlac,18170,morlac,46.726939224,2.316827983,cher,18,centre-val de loire,Centre-Val de Loire
18158,moulins sur yevre,18390,moulins sur yevre,47.093500384,2.528289321,cher,18,centre-val de loire,Centre-Val de Loire
18159,nancay,18330,nancay,47.367033827,2.175961503,cher,18,centre-val de loire,Centre-Val de Loire
18165,neuvy sur barangeon,18330,neuvy sur barangeon,47.322158968,2.271382756,cher,18,centre-val de loire,Centre-Val de Loire
18169,nozieres,18200,nozieres,46.73520272,2.420384715,cher,18,centre-val de loire,Centre-Val de Loire
18173,osmery,18130,osmery,46.938516224,2.657332339,cher,18,centre-val de loire,Centre-Val de Loire
18176,parassy,18220,parassy,47.242439168,2.538362581,cher,18,centre-val de loire,Centre-Val de Loire
18180,plaimpied givaudins,18340,plaimpied givaudins,47.007441182,2.436342059,cher,18,centre-val de loire,Centre-Val de Loire
18183,le pondy,18210,le pondy,46.799849212,2.63814329,cher,18,centre-val de loire,Centre-Val de Loire
18185,presly,18380,presly,47.387172298,2.322802622,cher,18,centre-val de loire,Centre-Val de Loire
18186,preuilly,18120,preuilly,47.095100109,2.163694226,cher,18,centre-val de loire,Centre-Val de Loire
18190,quincy,18120,quincy,47.130050291,2.155949342,cher,18,centre-val de loire,Centre-Val de Loire
18191,raymond,18130,raymond,46.971684003,2.689538305,cher,18,centre-val de loire,Centre-Val de Loire
18192,reigny,18270,reigny,46.589498812,2.3420141770000003,cher,18,centre-val de loire,Centre-Val de Loire
18197,st amand montrond,18200,st amand montrond,46.72620315,2.520037718,cher,18,centre-val de loire,Centre-Val de Loire
18204,st denis de palin,18130,st denis de palin,46.933262027,2.51940038,cher,18,centre-val de loire,Centre-Val de Loire
18218,st just,18340,st just,46.988033859,2.501673156,cher,18,centre-val de loire,Centre-Val de Loire
18220,st leger le petit,18140,st leger le petit,47.114637924,2.999254488,cher,18,centre-val de loire,Centre-Val de Loire
18221,st loup des chaumes,18190,st loup des chaumes,46.825671956,2.382115899,cher,18,centre-val de loire,Centre-Val de Loire
18223,st martin d auxigny,18110,st martin d auxigny,47.210730613,2.381134535,cher,18,centre-val de loire,Centre-Val de Loire
18228,st outrille,18310,st outrille,47.139697453,1.811437023,cher,18,centre-val de loire,Centre-Val de Loire
18241,sancerre,18300,sancerre,47.325571472,2.820763756,cher,18,centre-val de loire,Centre-Val de Loire
18252,sidiailles,18270,sidiailles,46.511193479,2.314761392,cher,18,centre-val de loire,Centre-Val de Loire
18257,sury pres lere,18240,sury pres lere,47.483011835,2.8451565270000003,cher,18,centre-val de loire,Centre-Val de Loire
18266,touchay,18160,touchay,46.715504076,2.210209836,cher,18,centre-val de loire,Centre-Val de Loire
18269,vailly sur sauldre,18260,vailly sur sauldre,47.45640089,2.65165231,cher,18,centre-val de loire,Centre-Val de Loire
18273,venesmes,18190,venesmes,46.847430195,2.281724731,cher,18,centre-val de loire,Centre-Val de Loire
18275,vereaux,18600,vereaux,46.874254784,2.8769601920000003,cher,18,centre-val de loire,Centre-Val de Loire
18278,vesdun,18360,vesdun,46.553347491,2.439247551,cher,18,centre-val de loire,Centre-Val de Loire
18282,villabon,18800,villabon,47.102114093,2.678405557,cher,18,centre-val de loire,Centre-Val de Loire
01361,st jean de niost,01800,st jean de niost,45.840237105,5.212072654,ain,01,auvergne-rhône-alpes,Auvergne-Rhône-Alpes
01450,villieu loyes mollon,01800,villieu loyes mollon,45.932316137,5.229523775,ain,01,auvergne-rhône-alpes,Auvergne-Rhône-Alpes
02828,vregny,02880,vregny,49.413101876,3.419484805,aisne,02,hauts-de-france,Hauts-de-France
02831,watigny,02830,watigny,49.91683404,4.200742456,aisne,02,hauts-de-france,Hauts-de-France
03023,bellerive sur allier,03700,bellerive sur allier,46.121579254,3.397099624,allier,03,auvergne-rhône-alpes,Auvergne-Rhône-Alpes
03081,colombier,03600,colombier,46.266614389,2.793752067,allier,03,auvergne-rhône-alpes,Auvergne-Rhône-Alpes
04007,angles,04170,angles,43.944118651,6.552080036,alpes-de-haute-provence,04,provence-alpes-côte d'azur,Provence-Alpes-Côte d'Azur
04039,castellane,04120,castellane,43.844877027,6.490135474,alpes-de-haute-provence,04,provence-alpes-côte d'azur,Provence-Alpes-Côte d'Azur
04095,l hospitalet,04150,l hospitalet,44.108367467,5.706893093,alpes-de-haute-provence,04,provence-alpes-côte d'azur,Provence-Alpes-Côte d'Azur
04108,malijai,04510,malijai,44.033998504,6.050637253,alpes-de-haute-provence,04,provence-alpes-côte d'azur,Provence-Alpes-Côte d'Azur
04128,montfuron,04110,montfuron,43.831686468,5.68830119,alpes-de-haute-provence,04,provence-alpes-côte d'azur,Provence-Alpes-Côte d'Azur
04162,revest des brousses,04150,revest des brousses,43.975680167,5.675048844,alpes-de-haute-provence,04,provence-alpes-côte d'azur,Provence-Alpes-Côte d'Azur
04169,la rochegiron,04150,la rochegiron,44.109813138,5.664069611,alpes-de-haute-provence,04,provence-alpes-côte d'azur,Provence-Alpes-Côte d'Azur
04201,saumane,04150,saumane,44.08124592,5.681884937,alpes-de-haute-provence,04,provence-alpes-côte d'azur,Provence-Alpes-Côte d'Azur
04208,simiane la rotonde,04150,simiane la rotonde,43.983812399,5.562440077,alpes-de-haute-provence,04,provence-alpes-côte d'azur,Provence-Alpes-Côte d'Azur
04210,soleilhas,04120,soleilhas,43.860287405,6.648283226,alpes-de-haute-provence,04,provence-alpes-côte d'azur,Provence-Alpes-Côte d'Azur
04218,thorame basse,04170,thorame basse,44.107426583,6.489551239,alpes-de-haute-provence,04,provence-alpes-côte d'azur,Provence-Alpes-Côte d'Azur
01088,charnoz sur ain,01800,charnoz sur ain,45.874182776,5.221971236,ain,01,auvergne-rhône-alpes,Auvergne-Rhône-Alpes
01349,st eloi,01800,st eloi,45.933000622,5.151304829,ain,01,auvergne-rhône-alpes,Auvergne-Rhône-Alpes
01450,villieu loyes mollon,01800,villieu loyes mollon,45.932316137,5.229523775,ain,01,auvergne-rhône-alpes,Auvergne-Rhône-Alpes
03082,commentry,03600,commentry,46.27902791,2.7495695710000003,allier,03,auvergne-rhône-alpes,Auvergne-Rhône-Alpes
03098,desertines,03630,desertines,46.357051977,2.627451501,allier,03,auvergne-rhône-alpes,Auvergne-Rhône-Alpes
03159,malicorne,03600,malicorne,46.307412729,2.7707044720000003,allier,03,auvergne-rhône-alpes,Auvergne-Rhône-Alpes
04012,aubenas les alpes,04110,aubenas les alpes,43.933926212,5.676594668,alpes-de-haute-provence,04,provence-alpes-côte d'azur,Provence-Alpes-Côte d'Azur
04020,barles,04140,barles,44.272819381,6.253258479,alpes-de-haute-provence,04,provence-alpes-côte d'azur,Provence-Alpes-Côte d'Azur
04039,castellane,04120,castellane,43.844877027,6.490135474,alpes-de-haute-provence,04,provence-alpes-côte d'azur,Provence-Alpes-Côte d'Azur
04069,demandolx,04120,demandolx,43.869864581,6.573449828,alpes-de-haute-provence,04,provence-alpes-côte d'azur,Provence-Alpes-Côte d'Azur
04116,les mees,04190,les mees,43.994664854,5.966128194,alpes-de-haute-provence,04,provence-alpes-côte d'azur,Provence-Alpes-Côte d'Azur
04120,val d oronaye,04530,val d oronaye,44.444385669,6.849917188,alpes-de-haute-provence,04,provence-alpes-côte d'azur,Provence-Alpes-Côte d'Azur
04126,montclar,04140,montclar,44.401564953,6.340707691,alpes-de-haute-provence,04,provence-alpes-côte d'azur,Provence-Alpes-Côte d'Azur
04144,la palud sur verdon,04120,la palud sur verdon,43.796767293,6.326899957,alpes-de-haute-provence,04,provence-alpes-côte d'azur,Provence-Alpes-Côte d'Azur
04144,la palud sur verdon,04120,la palud sur verdon,43.796767293,6.326899957,alpes-de-haute-provence,04,provence-alpes-côte d'azur,Provence-Alpes-Côte d'Azur
04148,peyroules,04120,peyroules,43.817144389,6.643601794,alpes-de-haute-provence,04,provence-alpes-côte d'azur,Provence-Alpes-Côte d'Azur
04171,rougon,04120,rougon,43.796622967,6.392796619,alpes-de-haute-provence,04,provence-alpes-côte d'azur,Provence-Alpes-Côte d'Azur
04172,roumoules,04500,roumoules,43.821581012,6.148833216,alpes-de-haute-provence,04,provence-alpes-côte d'azur,Provence-Alpes-Côte d'Azur
04183,st julien du verdon,04170,st julien du verdon,43.909716409,6.545852698,alpes-de-haute-provence,04,provence-alpes-côte d'azur,Provence-Alpes-Côte d'Azur
04203,selonnet,04140,selonnet,44.372179233,6.293900207,alpes-de-haute-provence,04,provence-alpes-côte d'azur,Provence-Alpes-Côte d'Azur
04227,vacheres,04110,vacheres,43.94663916,5.635067193,alpes-de-haute-provence,04,provence-alpes-côte d'azur,Provence-Alpes-Côte d'Azur
04235,verdaches,04140,verdaches,44.267823479,6.343515773,alpes-de-haute-provence,04,provence-alpes-côte d'azur,Provence-Alpes-Côte d'Azur
04236,vergons,04170,vergons,43.915155907,6.604225196,alpes-de-haute-provence,04,provence-alpes-côte d'azur,Provence-Alpes-Côte d'Azur
04242,villeneuve,04180,villeneuve,43.895601657,5.857633726,alpes-de-haute-provence,04,provence-alpes-côte d'azur,Provence-Alpes-Côte d'Azur
18011,argent sur sauldre,18410,argent sur sauldre,47.562550775,2.430002061,cher,18,centre-val de loire,Centre-Val de Loire
18017,augy sur aubois,18600,augy sur aubois,46.783522366,2.857669475,cher,18,centre-val de loire,Centre-Val de Loire
18019,azy,18220,azy,47.191899144,2.710476811,cher,18,centre-val de loire,Centre-Val de Loire
